Timestamp,Human readable date,a020a61c376d_borda,context_a020a61c376d_borda,a020a61c376d_externa,context_a020a61c376d_externa,a020a61c376d_fundo,context_a020a61c376d_fundo
1640130936746,2021-12-21 20:55:36,27.75,{},22.5,{},28.0,{}
1640130753055,2021-12-21 20:52:33,27.75,{},22.5,{},28.25,{}
1640130569302,2021-12-21 20:49:29,27.75,{},22.5,{},28.25,{}
1640130385912,2021-12-21 20:46:25,27.75,{},22.25,{},28.25,{}
1640130200088,2021-12-21 20:43:20,27.75,{},22.25,{},28.25,{}
1640130016684,2021-12-21 20:40:16,27.75,{},22.5,{},28.25,{}
1640129832978,2021-12-21 20:37:12,27.75,{},22.5,{},28.25,{}
1640129649426,2021-12-21 20:34:09,27.75,{},22.5,{},28.25,{}
1640129465847,2021-12-21 20:31:05,27.75,{},22.5,{},28.25,{}
1640129282215,2021-12-21 20:28:02,27.75,{},22.5,{},28.25,{}
1640129098530,2021-12-21 20:24:58,27.75,{},22.5,{},28.25,{}
1640128912452,2021-12-21 20:21:52,27.75,{},22.75,{},28.25,{}
1640128728956,2021-12-21 20:18:48,27.75,{},22.75,{},28.25,{}
1640128545301,2021-12-21 20:15:45,27.75,{},22.75,{},28.25,{}
1640128361457,2021-12-21 20:12:41,27.75,{},22.75,{},28.25,{}
1640128177579,2021-12-21 20:09:37,27.75,{},23.0,{},28.25,{}
1640127993637,2021-12-21 20:06:33,27.75,{},23.0,{},28.25,{}
1640127810110,2021-12-21 20:03:30,27.75,{},23.0,{},28.25,{}
1640127623261,2021-12-21 20:00:23,28.0,{},23.0,{},28.25,{}
1640127439715,2021-12-21 19:57:19,28.0,{},23.0,{},28.25,{}
1640127255895,2021-12-21 19:54:15,28.0,{},23.25,{},28.25,{}
1640127072413,2021-12-21 19:51:12,28.0,{},23.25,{},28.25,{}
1640126888711,2021-12-21 19:48:08,28.0,{},23.5,{},28.25,{}
1640126705023,2021-12-21 19:45:05,28.0,{},23.25,{},28.25,{}
1640126521322,2021-12-21 19:42:01,28.0,{},23.25,{},28.25,{}
1640126335138,2021-12-21 19:38:55,28.0,{},23.25,{},28.25,{}
1640126151571,2021-12-21 19:35:51,28.0,{},23.5,{},28.25,{}
1640125967751,2021-12-21 19:32:47,28.0,{},23.5,{},28.25,{}
1640125784241,2021-12-21 19:29:44,28.0,{},23.5,{},28.25,{}
1640125600668,2021-12-21 19:26:40,28.0,{},23.5,{},28.25,{}
1640125416081,2021-12-21 19:23:36,28.0,{},23.5,{},28.25,{}
1640125231941,2021-12-21 19:20:31,28.0,{},23.75,{},28.25,{}
1640125045783,2021-12-21 19:17:25,28.0,{},23.75,{},28.25,{}
1640124862091,2021-12-21 19:14:22,28.0,{},24.0,{},28.25,{}
1640124678492,2021-12-21 19:11:18,28.0,{},23.75,{},28.25,{}
1640124494693,2021-12-21 19:08:14,28.0,{},24.0,{},28.25,{}
1640124311176,2021-12-21 19:05:11,28.0,{},24.0,{},28.25,{}
1640124127803,2021-12-21 19:02:07,28.0,{},24.25,{},28.25,{}
1640123941887,2021-12-21 18:59:01,28.0,{},24.25,{},28.25,{}
1640123758092,2021-12-21 18:55:58,28.0,{},24.25,{},28.25,{}
1640123574483,2021-12-21 18:52:54,28.0,{},24.25,{},28.25,{}
1640123391090,2021-12-21 18:49:51,28.0,{},24.25,{},28.25,{}
1640123207096,2021-12-21 18:46:47,28.0,{},24.25,{},28.25,{}
1640123023435,2021-12-21 18:43:43,28.0,{},24.5,{},28.25,{}
1640122837537,2021-12-21 18:40:37,28.0,{},24.75,{},28.25,{}
1640122654205,2021-12-21 18:37:34,28.0,{},24.75,{},28.25,{}
1640122470594,2021-12-21 18:34:30,28.0,{},24.75,{},28.25,{}
1640122287049,2021-12-21 18:31:27,28.0,{},24.75,{},28.25,{}
1640122103208,2021-12-21 18:28:23,28.0,{},24.75,{},28.25,{}
1640121917415,2021-12-21 18:25:17,28.0,{},24.75,{},28.25,{}
1640121733928,2021-12-21 18:22:13,28.0,{},25.0,{},28.5,{}
1640121550423,2021-12-21 18:19:10,28.0,{},25.0,{},28.5,{}
1640121366828,2021-12-21 18:16:06,28.0,{},25.0,{},28.5,{}
1640121183136,2021-12-21 18:13:03,28.0,{},25.25,{},28.5,{}
1640120999701,2021-12-21 18:09:59,28.0,{},25.5,{},28.5,{}
1640120813886,2021-12-21 18:06:53,28.0,{},25.5,{},28.5,{}
1640120630498,2021-12-21 18:03:50,28.0,{},25.75,{},28.5,{}
1640120446865,2021-12-21 18:00:46,28.0,{},25.75,{},28.5,{}
1640120263389,2021-12-21 17:57:43,28.0,{},25.75,{},28.5,{}
1640120079793,2021-12-21 17:54:39,28.0,{},25.75,{},28.5,{}
1640119896381,2021-12-21 17:51:36,28.0,{},25.75,{},28.5,{}
1640119710502,2021-12-21 17:48:30,28.0,{},25.75,{},28.5,{}
1640119526744,2021-12-21 17:45:26,28.0,{},26.0,{},28.5,{}
1640119342929,2021-12-21 17:42:22,28.0,{},26.25,{},28.25,{}
1640119159122,2021-12-21 17:39:19,28.0,{},26.25,{},28.25,{}
1640118975659,2021-12-21 17:36:15,28.0,{},26.25,{},28.25,{}
1640118792208,2021-12-21 17:33:12,28.0,{},26.5,{},28.25,{}
1640118605633,2021-12-21 17:30:05,28.0,{},26.5,{},28.25,{}
1640118422304,2021-12-21 17:27:02,28.0,{},26.5,{},28.25,{}
1640118238851,2021-12-21 17:23:58,28.0,{},26.75,{},28.25,{}
1640118055502,2021-12-21 17:20:55,28.0,{},26.75,{},28.25,{}
1640117871607,2021-12-21 17:17:51,28.0,{},27.0,{},28.25,{}
1640117688005,2021-12-21 17:14:48,28.0,{},27.0,{},28.25,{}
1640117502353,2021-12-21 17:11:42,28.0,{},27.25,{},28.25,{}
1640117318789,2021-12-21 17:08:38,28.25,{},27.25,{},28.25,{}
1640117134360,2021-12-21 17:05:34,28.25,{},27.25,{},28.25,{}
1640116943811,2021-12-21 17:02:23,28.25,{},27.5,{},28.25,{}
1640116555788,2021-12-21 16:55:55,28.0,{},27.75,{},28.25,{}
1640116370115,2021-12-21 16:52:50,28.25,{},28.0,{},28.25,{}
1640116178593,2021-12-21 16:49:38,28.25,{},28.25,{},28.25,{}
1640115993808,2021-12-21 16:46:33,28.25,{},28.25,{},28.5,{}
1640115808443,2021-12-21 16:43:28,28.25,{},28.25,{},28.5,{}
1640115621556,2021-12-21 16:40:21,28.25,{},28.25,{},28.5,{}
1640115427435,2021-12-21 16:37:07,28.25,{},28.25,{},28.5,{}
1640115243831,2021-12-21 16:34:03,28.0,{},27.75,{},28.5,{}
1640115049883,2021-12-21 16:30:49,28.0,{},28.0,{},28.5,{}
1640114862927,2021-12-21 16:27:42,28.0,{},28.0,{},28.5,{}
1640114679279,2021-12-21 16:24:39,28.0,{},28.25,{},28.5,{}
1640114491646,2021-12-21 16:21:31,28.0,{},28.25,{},28.5,{}
1640114305741,2021-12-21 16:18:25,28.0,{},28.25,{},28.5,{}
1640114122338,2021-12-21 16:15:22,28.0,{},28.5,{},28.5,{}
1640113938807,2021-12-21 16:12:18,28.0,{},28.5,{},28.5,{}
1640113755271,2021-12-21 16:09:15,28.0,{},28.5,{},28.5,{}
1640113571692,2021-12-21 16:06:11,28.0,{},28.25,{},28.5,{}
1640113378655,2021-12-21 16:02:58,28.0,{},28.25,{},28.5,{}
1640113192124,2021-12-21 15:59:52,28.0,{},28.25,{},28.5,{}
1640113007590,2021-12-21 15:56:47,28.0,{},28.0,{},28.5,{}
1640112819707,2021-12-21 15:53:39,28.0,{},28.0,{},28.5,{}
1640112636192,2021-12-21 15:50:36,28.0,{},28.0,{},28.25,{}
1640112452713,2021-12-21 15:47:32,28.0,{},28.0,{},28.5,{}
1640112266635,2021-12-21 15:44:26,28.0,{},28.0,{},28.25,{}
1640112083296,2021-12-21 15:41:23,28.0,{},28.0,{},28.25,{}
1640111899749,2021-12-21 15:38:19,28.0,{},28.0,{},28.25,{}
1640111715952,2021-12-21 15:35:15,28.0,{},28.0,{},28.25,{}
1640111532199,2021-12-21 15:32:12,28.0,{},28.0,{},28.25,{}
1640111348524,2021-12-21 15:29:08,28.0,{},28.25,{},28.25,{}
1640111162042,2021-12-21 15:26:02,28.0,{},28.5,{},28.25,{}
1640110978445,2021-12-21 15:22:58,27.75,{},28.5,{},28.25,{}
1640110795015,2021-12-21 15:19:55,27.75,{},28.5,{},28.25,{}
1640110611176,2021-12-21 15:16:51,27.75,{},28.5,{},28.0,{}
1640110427679,2021-12-21 15:13:47,27.75,{},28.5,{},28.0,{}
1640110244256,2021-12-21 15:10:44,27.75,{},28.5,{},27.75,{}
1640110056255,2021-12-21 15:07:36,27.75,{},28.5,{},28.0,{}
1640109872233,2021-12-21 15:04:32,27.75,{},28.75,{},28.0,{}
1640109687734,2021-12-21 15:01:27,27.75,{},28.75,{},28.0,{}
1640109503931,2021-12-21 14:58:23,27.75,{},29.0,{},28.0,{}
1640109319878,2021-12-21 14:55:19,27.75,{},29.0,{},28.0,{}
1640109136328,2021-12-21 14:52:16,27.75,{},28.75,{},28.0,{}
1640108950345,2021-12-21 14:49:10,27.75,{},28.75,{},28.0,{}
1640108766757,2021-12-21 14:46:06,27.75,{},28.75,{},28.0,{}
1640108582954,2021-12-21 14:43:02,27.75,{},28.75,{},28.0,{}
1640108398721,2021-12-21 14:39:58,27.75,{},28.5,{},28.0,{}
1640108215109,2021-12-21 14:36:55,27.75,{},28.5,{},28.0,{}
1640108031191,2021-12-21 14:33:51,27.75,{},28.5,{},28.0,{}
1640107845379,2021-12-21 14:30:45,27.75,{},28.25,{},28.0,{}
1640107661630,2021-12-21 14:27:41,27.75,{},28.0,{},28.0,{}
1640107477965,2021-12-21 14:24:37,27.75,{},27.75,{},28.0,{}
1640107293739,2021-12-21 14:21:33,27.75,{},27.75,{},28.0,{}
1640107108951,2021-12-21 14:18:28,27.75,{},27.5,{},28.0,{}
1640106925407,2021-12-21 14:15:25,27.75,{},27.5,{},28.0,{}
1640106736926,2021-12-21 14:12:16,27.75,{},27.25,{},28.0,{}
1640106552251,2021-12-21 14:09:12,27.75,{},27.25,{},28.0,{}
1640106367202,2021-12-21 14:06:07,27.75,{},27.25,{},28.0,{}
1640106183597,2021-12-21 14:03:03,27.75,{},27.25,{},28.0,{}
1640105999953,2021-12-21 13:59:59,27.75,{},27.25,{},28.0,{}
1640105816259,2021-12-21 13:56:56,27.75,{},27.0,{},28.0,{}
1640105630295,2021-12-21 13:53:50,27.75,{},26.75,{},28.0,{}
1640105446720,2021-12-21 13:50:46,27.5,{},26.75,{},28.0,{}
1640105263035,2021-12-21 13:47:43,27.75,{},26.75,{},28.0,{}
1640105078355,2021-12-21 13:44:38,27.75,{},26.75,{},28.0,{}
1640104894781,2021-12-21 13:41:34,27.75,{},26.5,{},28.0,{}
1640104711068,2021-12-21 13:38:31,27.75,{},26.25,{},27.75,{}
1640104525220,2021-12-21 13:35:25,27.5,{},26.25,{},27.75,{}
1640104341787,2021-12-21 13:32:21,27.5,{},26.25,{},27.75,{}
1640104158033,2021-12-21 13:29:18,27.75,{},26.25,{},28.0,{}
1640103974536,2021-12-21 13:26:14,27.75,{},25.5,{},27.75,{}
1640103790684,2021-12-21 13:23:10,27.5,{},25.25,{},27.75,{}
1640103607084,2021-12-21 13:20:07,27.5,{},24.25,{},27.75,{}
1640103421223,2021-12-21 13:17:01,27.5,{},24.25,{},27.75,{}
1640103237705,2021-12-21 13:13:57,27.5,{},25.5,{},27.75,{}
1640103053995,2021-12-21 13:10:53,27.75,{},26.5,{},27.75,{}
1640102870261,2021-12-21 13:07:50,27.5,{},26.5,{},27.75,{}
1640102686720,2021-12-21 13:04:46,27.5,{},26.5,{},27.75,{}
1640102503105,2021-12-21 13:01:43,27.5,{},26.5,{},27.75,{}
1640102317366,2021-12-21 12:58:37,27.5,{},26.75,{},27.75,{}
1640102133946,2021-12-21 12:55:33,27.5,{},26.75,{},27.75,{}
1640101950462,2021-12-21 12:52:30,27.5,{},26.75,{},27.75,{}
1640101766944,2021-12-21 12:49:26,27.5,{},26.75,{},27.75,{}
1640101577346,2021-12-21 12:46:17,27.5,{},26.75,{},27.75,{}
1640101391461,2021-12-21 12:43:11,27.5,{},27.0,{},27.75,{}
1640101207901,2021-12-21 12:40:07,27.5,{},27.25,{},27.75,{}
1640101024333,2021-12-21 12:37:04,27.5,{},27.25,{},27.75,{}
1640100840869,2021-12-21 12:34:00,27.5,{},27.25,{},28.0,{}
1640100656965,2021-12-21 12:30:56,27.5,{},27.25,{},28.0,{}
1640100468406,2021-12-21 12:27:48,27.75,{},27.25,{},28.0,{}
1640100284785,2021-12-21 12:24:44,27.75,{},27.0,{},28.0,{}
1640100100822,2021-12-21 12:21:40,27.75,{},26.75,{},28.0,{}
1640099917212,2021-12-21 12:18:37,27.5,{},26.5,{},28.0,{}
1640099733668,2021-12-21 12:15:33,27.5,{},26.25,{},28.0,{}
1640099549269,2021-12-21 12:12:29,27.5,{},26.0,{},27.75,{}
1640099353261,2021-12-21 12:09:13,27.5,{},26.0,{},27.75,{}
1640099165817,2021-12-21 12:06:05,27.5,{},26.0,{},27.75,{}
1640098981814,2021-12-21 12:03:01,27.5,{},26.0,{},27.75,{}
1640098798212,2021-12-21 11:59:58,27.75,{},26.0,{},27.75,{}
1640098614664,2021-12-21 11:56:54,27.5,{},25.75,{},27.75,{}
1640098430979,2021-12-21 11:53:50,27.5,{},25.75,{},27.75,{}
1640098246853,2021-12-21 11:50:46,27.5,{},25.75,{},27.75,{}
1640098061224,2021-12-21 11:47:41,27.5,{},25.75,{},27.75,{}
1640097877145,2021-12-21 11:44:37,27.5,{},25.75,{},27.75,{}
1640097693427,2021-12-21 11:41:33,27.5,{},26.0,{},27.75,{}
1640097509976,2021-12-21 11:38:29,27.5,{},26.0,{},27.75,{}
1640097326523,2021-12-21 11:35:26,27.5,{},25.5,{},27.75,{}
1640097142824,2021-12-21 11:32:22,27.5,{},25.25,{},27.75,{}
1640096957200,2021-12-21 11:29:17,27.5,{},25.25,{},27.75,{}
1640096773534,2021-12-21 11:26:13,27.5,{},25.25,{},27.75,{}
1640096589299,2021-12-21 11:23:09,27.5,{},25.25,{},27.75,{}
1640096405210,2021-12-21 11:20:05,27.5,{},25.25,{},27.75,{}
1640096221677,2021-12-21 11:17:01,27.5,{},25.0,{},27.75,{}
1640096037600,2021-12-21 11:13:57,27.5,{},25.0,{},27.75,{}
1640095851722,2021-12-21 11:10:51,27.5,{},25.0,{},27.75,{}
1640095668104,2021-12-21 11:07:48,27.5,{},24.75,{},27.75,{}
1640095484228,2021-12-21 11:04:44,27.5,{},24.75,{},27.75,{}
1640095300567,2021-12-21 11:01:40,27.5,{},24.75,{},27.75,{}
1640095117130,2021-12-21 10:58:37,27.5,{},24.5,{},27.75,{}
1640094933423,2021-12-21 10:55:33,27.5,{},24.5,{},27.75,{}
1640094747611,2021-12-21 10:52:27,27.5,{},24.5,{},27.75,{}
1640094563789,2021-12-21 10:49:23,27.5,{},24.75,{},27.75,{}
1640094380401,2021-12-21 10:46:20,27.5,{},24.5,{},27.75,{}
1640094196784,2021-12-21 10:43:16,27.5,{},24.5,{},27.75,{}
1640094013084,2021-12-21 10:40:13,27.5,{},24.5,{},27.75,{}
1640093829406,2021-12-21 10:37:09,27.5,{},24.25,{},27.75,{}
1640093643622,2021-12-21 10:34:03,27.5,{},24.25,{},27.75,{}
1640093459981,2021-12-21 10:30:59,27.5,{},24.25,{},27.75,{}
1640093261880,2021-12-21 10:27:41,27.5,{},24.25,{},27.75,{}
1640093078283,2021-12-21 10:24:38,27.5,{},24.25,{},27.75,{}
1640092868177,2021-12-21 10:21:08,27.5,{},24.0,{},27.75,{}
1640092671990,2021-12-21 10:17:51,27.5,{},24.0,{},27.75,{}
1640092485943,2021-12-21 10:14:45,27.5,{},24.25,{},27.75,{}
1640092302310,2021-12-21 10:11:42,27.5,{},24.25,{},27.75,{}
1640092118806,2021-12-21 10:08:38,27.5,{},24.0,{},27.75,{}
1640091935267,2021-12-21 10:05:35,27.5,{},24.0,{},27.75,{}
1640091751411,2021-12-21 10:02:31,27.5,{},23.75,{},27.75,{}
1640091567691,2021-12-21 09:59:27,27.5,{},23.5,{},27.75,{}
1640091381679,2021-12-21 09:56:21,27.5,{},23.5,{},27.75,{}
1640091197809,2021-12-21 09:53:17,27.5,{},23.5,{},27.75,{}
1640091014403,2021-12-21 09:50:14,27.5,{},23.5,{},27.75,{}
1640090830741,2021-12-21 09:47:10,27.5,{},23.5,{},27.75,{}
1640090647256,2021-12-21 09:44:07,27.5,{},23.5,{},27.75,{}
1640090463597,2021-12-21 09:41:03,27.5,{},23.5,{},27.75,{}
1640090277856,2021-12-21 09:37:57,27.5,{},23.5,{},27.75,{}
1640090094158,2021-12-21 09:34:54,27.5,{},23.5,{},27.75,{}
1640089910392,2021-12-21 09:31:50,27.5,{},23.25,{},27.75,{}
1640089726760,2021-12-21 09:28:46,27.5,{},23.25,{},27.75,{}
1640089543114,2021-12-21 09:25:43,27.5,{},23.25,{},27.75,{}
1640089359584,2021-12-21 09:22:39,27.5,{},23.25,{},27.75,{}
1640089173108,2021-12-21 09:19:33,27.5,{},23.0,{},27.75,{}
1640088989491,2021-12-21 09:16:29,27.5,{},23.0,{},27.75,{}
1640088805816,2021-12-21 09:13:25,27.5,{},23.0,{},27.75,{}
1640088622516,2021-12-21 09:10:22,27.5,{},23.0,{},27.75,{}
1640088438854,2021-12-21 09:07:18,27.5,{},23.0,{},27.75,{}
1640088255310,2021-12-21 09:04:15,27.5,{},22.75,{},27.75,{}
1640088071969,2021-12-21 09:01:11,27.5,{},22.75,{},27.75,{}
1640087886183,2021-12-21 08:58:06,27.5,{},22.75,{},27.75,{}
1640087702416,2021-12-21 08:55:02,27.5,{},22.5,{},27.75,{}
1640087518744,2021-12-21 08:51:58,27.5,{},22.5,{},27.75,{}
1640087335275,2021-12-21 08:48:55,27.5,{},22.5,{},27.75,{}
1640087151696,2021-12-21 08:45:51,27.5,{},22.25,{},27.75,{}
1640086968154,2021-12-21 08:42:48,27.5,{},22.25,{},27.75,{}
1640086784398,2021-12-21 08:39:44,27.5,{},22.25,{},27.75,{}
1640086598651,2021-12-21 08:36:38,27.5,{},22.25,{},27.75,{}
1640086414919,2021-12-21 08:33:34,27.5,{},22.0,{},27.75,{}
1640086231403,2021-12-21 08:30:31,27.5,{},22.0,{},27.75,{}
1640086048002,2021-12-21 08:27:28,27.5,{},22.0,{},27.75,{}
1640085864534,2021-12-21 08:24:24,27.5,{},22.0,{},27.75,{}
1640085680940,2021-12-21 08:21:20,27.5,{},21.75,{},27.75,{}
1640085494435,2021-12-21 08:18:14,27.5,{},21.75,{},27.75,{}
1640085310840,2021-12-21 08:15:10,27.5,{},21.5,{},27.75,{}
1640085127237,2021-12-21 08:12:07,27.5,{},21.5,{},27.75,{}
1640084943573,2021-12-21 08:09:03,27.5,{},21.5,{},27.75,{}
1640084759842,2021-12-21 08:05:59,27.5,{},21.5,{},27.75,{}
1640084576388,2021-12-21 08:02:56,27.5,{},21.5,{},27.75,{}
1640084390470,2021-12-21 07:59:50,27.5,{},21.5,{},27.75,{}
1640084206842,2021-12-21 07:56:46,27.5,{},21.25,{},27.75,{}
1640084023290,2021-12-21 07:53:43,27.5,{},21.25,{},27.75,{}
1640083839729,2021-12-21 07:50:39,27.5,{},21.25,{},27.75,{}
1640083656196,2021-12-21 07:47:36,27.5,{},21.25,{},27.75,{}
1640083472692,2021-12-21 07:44:32,27.25,{},21.25,{},27.75,{}
1640083289175,2021-12-21 07:41:29,27.25,{},21.0,{},27.75,{}
1640083103469,2021-12-21 07:38:23,27.25,{},21.25,{},27.75,{}
1640082920039,2021-12-21 07:35:20,27.25,{},21.0,{},27.75,{}
1640082736479,2021-12-21 07:32:16,27.25,{},21.0,{},27.75,{}
1640082553023,2021-12-21 07:29:13,27.25,{},21.0,{},27.75,{}
1640082369447,2021-12-21 07:26:09,27.25,{},20.75,{},27.75,{}
1640082186092,2021-12-21 07:23:06,27.25,{},20.75,{},27.75,{}
1640082002302,2021-12-21 07:20:02,27.25,{},20.75,{},27.75,{}
1640081816192,2021-12-21 07:16:56,27.25,{},20.75,{},27.75,{}
1640081632695,2021-12-21 07:13:52,27.25,{},20.5,{},27.75,{}
1640081449262,2021-12-21 07:10:49,27.25,{},20.5,{},27.75,{}
1640081265671,2021-12-21 07:07:45,27.5,{},20.5,{},27.75,{}
1640081082120,2021-12-21 07:04:42,27.5,{},20.5,{},27.75,{}
1640080898634,2021-12-21 07:01:38,27.5,{},20.25,{},27.75,{}
1640080715191,2021-12-21 06:58:35,27.25,{},20.25,{},27.75,{}
1640080529267,2021-12-21 06:55:29,27.5,{},20.25,{},27.75,{}
1640080345759,2021-12-21 06:52:25,27.5,{},20.25,{},27.75,{}
1640080162169,2021-12-21 06:49:22,27.5,{},20.25,{},27.75,{}
1640079978656,2021-12-21 06:46:18,27.25,{},20.25,{},27.75,{}
1640079795040,2021-12-21 06:43:15,27.5,{},20.25,{},27.75,{}
1640079611708,2021-12-21 06:40:11,27.5,{},20.25,{},27.75,{}
1640079428156,2021-12-21 06:37:08,27.5,{},20.25,{},27.75,{}
1640079241559,2021-12-21 06:34:01,27.5,{},20.25,{},27.75,{}
1640079057958,2021-12-21 06:30:57,27.5,{},20.0,{},27.75,{}
1640078874315,2021-12-21 06:27:54,27.5,{},20.0,{},27.75,{}
1640078690964,2021-12-21 06:24:50,27.5,{},20.0,{},27.75,{}
1640078507444,2021-12-21 06:21:47,27.5,{},20.0,{},27.75,{}
1640078323850,2021-12-21 06:18:43,27.5,{},20.0,{},27.75,{}
1640078140325,2021-12-21 06:15:40,27.5,{},20.0,{},27.75,{}
1640077954516,2021-12-21 06:12:34,27.5,{},19.75,{},27.75,{}
1640077771096,2021-12-21 06:09:31,27.5,{},19.75,{},27.75,{}
1640077587349,2021-12-21 06:06:27,27.5,{},19.75,{},27.75,{}
1640077403928,2021-12-21 06:03:23,27.5,{},19.75,{},27.75,{}
1640077220505,2021-12-21 06:00:20,27.5,{},19.75,{},27.75,{}
1640077036773,2021-12-21 05:57:16,27.5,{},19.75,{},27.75,{}
1640076853338,2021-12-21 05:54:13,27.5,{},19.75,{},27.75,{}
1640076667607,2021-12-21 05:51:07,27.5,{},19.75,{},27.75,{}
1640076484143,2021-12-21 05:48:04,27.5,{},19.75,{},27.75,{}
1640076300655,2021-12-21 05:45:00,27.5,{},19.75,{},27.75,{}
1640076117063,2021-12-21 05:41:57,27.5,{},19.75,{},27.75,{}
1640075933473,2021-12-21 05:38:53,27.5,{},20.0,{},27.75,{}
1640075749992,2021-12-21 05:35:49,27.5,{},20.0,{},27.75,{}
1640075566419,2021-12-21 05:32:46,27.5,{},20.0,{},27.75,{}
1640075380377,2021-12-21 05:29:40,27.5,{},19.75,{},27.75,{}
1640075196485,2021-12-21 05:26:36,27.25,{},19.5,{},27.75,{}
1640075013055,2021-12-21 05:23:33,27.25,{},19.5,{},27.75,{}
1640074829573,2021-12-21 05:20:29,27.25,{},19.5,{},27.75,{}
1640074646150,2021-12-21 05:17:26,27.25,{},19.5,{},27.75,{}
1640074462710,2021-12-21 05:14:22,27.25,{},19.5,{},27.75,{}
1640074279011,2021-12-21 05:11:19,27.25,{},19.5,{},27.75,{}
1640074093141,2021-12-21 05:08:13,27.5,{},19.5,{},27.75,{}
1640073909638,2021-12-21 05:05:09,27.25,{},19.5,{},27.75,{}
1640073726062,2021-12-21 05:02:06,27.25,{},19.5,{},27.75,{}
1640073542474,2021-12-21 04:59:02,27.5,{},19.5,{},27.75,{}
1640073359081,2021-12-21 04:55:59,27.25,{},19.25,{},27.75,{}
1640073175472,2021-12-21 04:52:55,27.5,{},19.5,{},27.75,{}
1640072991878,2021-12-21 04:49:51,27.25,{},19.25,{},27.75,{}
1640072805923,2021-12-21 04:46:45,27.5,{},19.5,{},27.75,{}
1640072622368,2021-12-21 04:43:42,27.5,{},19.5,{},27.75,{}
1640072438679,2021-12-21 04:40:38,27.5,{},19.5,{},27.75,{}
1640072255001,2021-12-21 04:37:35,27.5,{},19.5,{},27.75,{}
1640072071570,2021-12-21 04:34:31,27.5,{},19.5,{},27.75,{}
1640071888087,2021-12-21 04:31:28,27.5,{},19.5,{},27.75,{}
1640071704448,2021-12-21 04:28:24,27.5,{},19.5,{},27.75,{}
1640071518547,2021-12-21 04:25:18,27.5,{},19.75,{},27.75,{}
1640071335062,2021-12-21 04:22:15,27.5,{},19.5,{},27.75,{}
1640071151635,2021-12-21 04:19:11,27.5,{},19.5,{},27.75,{}
1640070968035,2021-12-21 04:16:08,27.5,{},19.5,{},27.75,{}
1640070784684,2021-12-21 04:13:04,27.5,{},19.5,{},27.75,{}
1640070601041,2021-12-21 04:10:01,27.5,{},19.5,{},27.75,{}
1640070417541,2021-12-21 04:06:57,27.5,{},19.75,{},27.75,{}
1640070233946,2021-12-21 04:03:53,27.5,{},19.75,{},27.75,{}
1640070048289,2021-12-21 04:00:48,27.5,{},19.75,{},27.75,{}
1640069864680,2021-12-21 03:57:44,27.5,{},19.75,{},27.75,{}
1640069681335,2021-12-21 03:54:41,27.5,{},19.75,{},27.75,{}
1640069497816,2021-12-21 03:51:37,27.5,{},19.75,{},28.0,{}
1640069313869,2021-12-21 03:48:33,27.5,{},19.75,{},28.0,{}
1640069127802,2021-12-21 03:45:27,27.5,{},19.75,{},28.0,{}
1640068944137,2021-12-21 03:42:24,27.5,{},19.75,{},28.0,{}
1640068758479,2021-12-21 03:39:18,27.5,{},19.75,{},27.75,{}
1640068574878,2021-12-21 03:36:14,27.5,{},20.0,{},27.75,{}
1640068391267,2021-12-21 03:33:11,27.5,{},19.75,{},27.75,{}
1640068207416,2021-12-21 03:30:07,27.5,{},19.75,{},27.75,{}
1640068023123,2021-12-21 03:27:03,27.5,{},19.75,{},27.75,{}
1640067839575,2021-12-21 03:23:59,27.5,{},19.75,{},27.75,{}
1640067656195,2021-12-21 03:20:56,27.25,{},19.75,{},27.75,{}
1640067470080,2021-12-21 03:17:50,27.5,{},19.75,{},27.75,{}
1640067286662,2021-12-21 03:14:46,27.25,{},19.75,{},27.75,{}
1640067103029,2021-12-21 03:11:43,27.25,{},19.75,{},27.75,{}
1640066919478,2021-12-21 03:08:39,27.25,{},19.75,{},27.75,{}
1640066735786,2021-12-21 03:05:35,27.25,{},19.75,{},27.75,{}
1640066552190,2021-12-21 03:02:32,27.25,{},19.75,{},27.75,{}
1640066368727,2021-12-21 02:59:28,27.25,{},19.75,{},27.75,{}
1640066185123,2021-12-21 02:56:25,27.5,{},19.75,{},27.75,{}
1640065999488,2021-12-21 02:53:19,27.5,{},19.75,{},27.75,{}
1640065815461,2021-12-21 02:50:15,27.5,{},19.75,{},27.75,{}
1640065631383,2021-12-21 02:47:11,27.5,{},19.75,{},27.75,{}
1640065447812,2021-12-21 02:44:07,27.5,{},19.75,{},27.75,{}
1640065264356,2021-12-21 02:41:04,27.25,{},19.75,{},27.75,{}
1640065080950,2021-12-21 02:38:00,27.5,{},19.75,{},27.75,{}
1640064897431,2021-12-21 02:34:57,27.5,{},19.75,{},27.75,{}
1640064710977,2021-12-21 02:31:50,27.5,{},19.75,{},27.75,{}
1640064527414,2021-12-21 02:28:47,27.25,{},19.75,{},27.75,{}
1640064343792,2021-12-21 02:25:43,27.5,{},19.75,{},27.75,{}
1640064160222,2021-12-21 02:22:40,27.5,{},19.75,{},27.75,{}
1640063976723,2021-12-21 02:19:36,27.5,{},19.75,{},27.75,{}
1640063793163,2021-12-21 02:16:33,27.5,{},19.75,{},27.75,{}
1640063609556,2021-12-21 02:13:29,27.5,{},19.75,{},27.75,{}
1640063423023,2021-12-21 02:10:23,27.5,{},20.0,{},27.75,{}
